SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,degree.layout,Eccentricity,IsSingleNode,Module_Color,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared.name,Stress,TopologicalCoefficient,SNP
264630,5.59497137,0.000334595565109081,0.17873192,0,2,2,15,false,0,DIP-48514N|refseq:NP_057854,8,2,0,0,0.81620115,false,0,DIP-48514N|refseq:NP_057854,28546,0.5,No
264631,5.51306945,0.000326839405060839,0.18138716,0,3,3,15,false,0,DIP-48513N|refseq:NP_001036053|uniprotkb:O95149,8.33333333,3,0,0,0.81947722,false,0,DIP-48513N|refseq:NP_001036053|uniprotkb:O95149,60258,0.34920635,No
264632,6.35524023,0,0.15735046,0,1,1,16,false,0,DIP-48511N|uniprotkb:Q80W00,12,1,0,0,0.78579039,false,0,DIP-48511N|uniprotkb:Q80W00,0,0,No
264633,6.26537217,0,0.15960744,1,2,2,16,false,0,DIP-39802N|uniprotkb:Q8NEM0,10,2,0,0,0.78938511,false,0,DIP-39802N|uniprotkb:Q8NEM0,0,0.71428571,No
264634,6.54617874,5.78089051417186e-06,0.15276088,0,2,2,16,false,0,DIP-48508N,3.5,2,0,0,0.77815285,false,0,DIP-48508N,326,0.5,No
264635,5.85636047,0.000458100796915191,0.17075452,0.1,5,5,15,false,0,DIP-38004N|uniprotkb:Q9Y6K1,5,5,0,0,0.80574558,false,0,DIP-38004N|uniprotkb:Q9Y6K1,43586,0.22,No
264636,1,0,1,0,1,1,1,false,-1,DIP-48486N|refseq:NP_009173|uniprotkb:Q9UMR2,1,1,0,0,1,false,0,DIP-48486N|refseq:NP_009173|uniprotkb:Q9UMR2,0,0,No
264637,1,0,1,0,1,1,1,false,-1,DIP-38367N|refseq:NP_005076|uniprotkb:P35658,1,1,0,0,1,false,0,DIP-38367N|refseq:NP_005076|uniprotkb:P35658,0,0,No
264638,5.97062484,0,0.16748666,0,1,1,15,false,0,DIP-31894N|refseq:NP_035870|uniprotkb:P63101,8,1,0,0,0.80117501,false,0,DIP-31894N|refseq:NP_035870|uniprotkb:P63101,0,0,No
264639,4.97087379,0.00192222602941903,0.20117188,0.07142857,8,8,14,false,0,DIP-48484N|uniprotkb:Q92945,7.5,8,0,0,0.84116505,false,0,DIP-48484N|uniprotkb:Q92945,274988,0.1372549,Yes
264640,2,0,0.5,0,1,1,3,false,-1,DIP-5432N|refseq:NP_012726|uniprotkb:P36046,4,1,0,0,0.66666667,false,0,DIP-5432N|refseq:NP_012726|uniprotkb:P36046,0,0,No
264641,6.89469754,0.000150794354794428,0.14503899,0,3,3,17,false,0,DIP-39355N|refseq:NP_002328|uniprotkb:P30533,3.66666667,3,0,0,0.7642121,false,0,DIP-39355N|refseq:NP_002328|uniprotkb:P30533,13340,0.38095238,No
264642,6.96191187,0.000735061101755799,0.1436387,0,7,6,17,false,0,DIP-41798N|refseq:NP_002950|uniprotkb:Q99523,2.8,6,0,0,0.76152353,false,1,DIP-41798N|refseq:NP_002950|uniprotkb:Q99523,94158,0.225,No
264643,7.96166293,0,0.1256019,0,1,1,18,false,0,DIP-48481N,5,1,0,0,0.72153348,false,0,DIP-48481N,0,0,No
264644,10.96813542,0,0.0911732,0,1,1,21,false,2,DIP-34773N|uniprotkb:P61073,10,1,0,0,0.60127458,false,0,DIP-34773N|uniprotkb:P61073,0,0,No
264645,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-31465N|refseq:NP_004260|uniprotkb:Q6P2C8,30,1,0,0,0.79037092,false,0,DIP-31465N|refseq:NP_004260|uniprotkb:Q6P2C8,0,0,No
264646,5.59995021,0.00232446070865855,0.17857302,0.25,8,8,16,false,0,DIP-48480N|uniprotkb:P23193,13.625,8,0,0,0.81600199,false,0,DIP-48480N|uniprotkb:P23193,338920,0.1737013,No
264647,5.84963903,0.000681201291973809,0.17095072,0,2,2,16,false,0,DIP-32669N|refseq:NP_002895|uniprotkb:P18615,24.5,2,0,0,0.80601444,false,0,DIP-32669N|refseq:NP_002895|uniprotkb:P18615,53424,0.5,No
264648,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-48479N|refseq:NP_065128|uniprotkb:Q96CB8,30,1,0,0,0.79037092,false,0,DIP-48479N|refseq:NP_065128|uniprotkb:Q96CB8,0,0,No
264649,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-32670N|refseq:NP_056271|uniprotkb:Q8WX92,30,1,0,0,0.79037092,false,0,DIP-32670N|refseq:NP_056271|uniprotkb:Q8WX92,0,0,No
264650,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-48478N|uniprotkb:Q9H3P2,30,1,0,0,0.79037092,false,0,DIP-48478N|uniprotkb:Q9H3P2,0,0,No
264651,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-34063N|refseq:NP_060612|uniprotkb:Q9NVR2,30,1,0,0,0.79037092,false,0,DIP-34063N|refseq:NP_060612|uniprotkb:Q9NVR2,0,0,No
264652,5.86706497,8.64206128988255e-05,0.17044297,0,2,2,16,false,0,DIP-38211N|refseq:NP_001349|uniprotkb:O43143,16,2,0,0,0.8053174,false,0,DIP-38211N|refseq:NP_001349|uniprotkb:O43143,8132,0.5,No
264653,5.96141399,0.00103448563075708,0.16774544,0,2,2,17,false,0,DIP-38627N|uniprotkb:Q9UL03,21.5,2,0,0,0.80154344,false,0,DIP-38627N|uniprotkb:Q9UL03,88946,0.5,No
264654,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-48477N|refseq:NP_065799|uniprotkb:Q9H0H0,30,1,0,0,0.79037092,false,0,DIP-48477N|refseq:NP_065799|uniprotkb:Q9H0H0,0,0,No
264655,6.15484192,0.000243153351147925,0.16247371,0,2,2,17,false,0,DIP-42615N|refseq:NP_003161|uniprotkb:Q7KZ85,20.5,2,0,0,0.79380632,false,0,DIP-42615N|refseq:NP_003161|uniprotkb:Q7KZ85,17102,0.5,No
264656,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-48476N|refseq:NP_001073922|uniprotkb:Q8N201,30,1,0,0,0.79037092,false,0,DIP-48476N|refseq:NP_001073922|uniprotkb:Q8N201,0,0,No
264657,7.14787155,0,0.13990179,0,1,1,17,false,0,DIP-48634N|refseq:NP_005337,3,1,0,0,0.75408514,false,0,DIP-48634N|refseq:NP_005337,0,0,No
264658,6.14812049,0.000334595565109081,0.16265133,0.33333333,3,3,16,false,0,DIP-48632N|refseq:NP_660275|uniprotkb:Q7Z7A3,8.33333333,3,0,0,0.79407518,false,0,DIP-48632N|refseq:NP_660275|uniprotkb:Q7Z7A3,27322,0.36363636,No
264659,5.28553647,0.00127948940861067,0.18919555,0.33333333,8,7,15,false,0,DIP-35528N|refseq:NP_056953|uniprotkb:P37231,12.16666667,7,0,0,0.82857854,false,1,DIP-35528N|refseq:NP_056953|uniprotkb:P37231,260858,0.26893939,No
264660,5.84441125,0.001174117896626,0.17110363,0,4,4,16,false,0,DIP-33404N|uniprotkb:P70168,4.25,4,0,0,0.80622355,false,0,DIP-33404N|uniprotkb:P70168,258224,0.25,No
264661,5.24645258,4.27822758899952e-05,0.19060498,0.33333333,4,4,15,false,0,DIP-48546N|refseq:NP_957906|uniprotkb:Q6TVJ1,19.5,4,0,0,0.8301419,false,0,DIP-48546N|refseq:NP_957906|uniprotkb:Q6TVJ1,6094,0.39285714,No
264662,6.26537217,0,0.15960744,1,2,2,16,false,0,DIP-39343N|refseq:NP_002705|uniprotkb:Q96QC0,10,2,0,0,0.78938511,false,0,DIP-39343N|refseq:NP_002705|uniprotkb:Q96QC0,0,0.71428571,No
264663,4.34005477,0.001151206393418,0.23041184,0.33333333,4,4,14,false,0,DIP-34421N|refseq:NP_006294|uniprotkb:Q13155,82.5,4,0,0,0.86639781,false,0,DIP-34421N|refseq:NP_006294|uniprotkb:Q13155,99686,0.26527331,No
264664,5.86357979,0,0.17054428,0,1,1,16,false,0,DIP-48539N|refseq:NP_078905|uniprotkb:Q71F23,22,1,0,0,0.80545681,false,0,DIP-48539N|refseq:NP_078905|uniprotkb:Q71F23,0,0,No
264665,1.75,2.49946886286664e-07,0.57142857,0,4,3,3,false,-1,DIP-48536N|refseq:NP_071920|uniprotkb:Q96QV1,1.5,3,0,0,0.8125,false,1,DIP-48536N|refseq:NP_071920|uniprotkb:Q96QV1,6,0.5,No
264666,6.48170276,0,0.15428045,0,1,1,16,false,10,DIP-33405N|uniprotkb:O15131,6,1,0,0,0.78073189,false,0,DIP-33405N|uniprotkb:O15131,0,0,No
264667,5.48195171,0.00230849676827712,0.18241678,0.06666667,8,7,15,false,10,DIP-48519N|refseq:NP_065712|uniprotkb:Q9GZX7,5.5,7,0,0,0.82072193,false,1,DIP-48519N|refseq:NP_065712|uniprotkb:Q9GZX7,227324,0.17901235,No
264668,1.6,3.33262515048885e-07,0.625,0,2,2,2,false,-1,DIP-48483N|refseq:NP_001091972|uniprotkb:Q8N4Q1,2.5,2,0,0,0.8,false,0,DIP-48483N|refseq:NP_001091972|uniprotkb:Q8N4Q1,8,0.5,No
264669,9.05476724,0,0.11043906,0,1,1,19,false,0,DIP-40985N|uniprotkb:Q62824,3,1,0,0,0.67780931,false,0,DIP-40985N|uniprotkb:Q62824,0,0,No
264670,6.36146378,0,0.15719653,0,1,1,16,false,0,DIP-37637N|uniprotkb:P13405,12,1,0,0,0.78554145,false,0,DIP-37637N|uniprotkb:P13405,0,0,No
264671,6.62086134,0,0.15103775,0,1,1,15,false,1,DIP-41194N|refseq:NP_035375|uniprotkb:P27671,22,1,0,0,0.77516555,false,0,DIP-41194N|refseq:NP_035375|uniprotkb:P27671,0,0,No
264672,6.12023898,0,0.16339231,0,1,1,16,false,0,DIP-32917N|refseq:NP_006224|uniprotkb:P36954,9,1,0,0,0.79519044,false,0,DIP-32917N|refseq:NP_006224|uniprotkb:P36954,0,0,No
264673,6.12023898,0,0.16339231,0,1,1,16,false,0,DIP-32663N|refseq:NP_002687|uniprotkb:P62487,9,1,0,0,0.79519044,false,0,DIP-32663N|refseq:NP_002687|uniprotkb:P62487,0,0,Yes
264674,5.69678865,0.000358928087459246,0.17553749,0.33333333,3,3,16,false,0,DIP-32910N|refseq:NP_000929|uniprotkb:P30876,16,3,0,0,0.81212845,false,0,DIP-32910N|refseq:NP_000929|uniprotkb:P30876,31688,0.37301587,No
264675,5.7605178,0.000243286486487975,0.17359551,0.33333333,3,3,15,false,0,DIP-38172N|refseq:NP_077007|uniprotkb:Q9BQA1,17.33333333,3,0,0,0.80957929,false,0,DIP-38172N|refseq:NP_077007|uniprotkb:Q9BQA1,32842,0.35416667,No
264676,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-41788N|uniprotkb:Q9Y5B0,30,1,0,0,0.79037092,false,0,DIP-41788N|uniprotkb:Q9Y5B0,0,0,No
264677,6.24072691,0,0.16023774,0,1,1,17,false,0,DIP-32913N|refseq:NP_006225|uniprotkb:P52435,30,1,0,0,0.79037092,false,0,DIP-32913N|refseq:NP_006225|uniprotkb:P52435,0,0,No
264678,5.87677371,0,0.17016139,1,2,2,16,false,0,DIP-32912N|refseq:NP_004796|uniprotkb:O15514,19.5,2,0,0,0.80492905,false,0,DIP-32912N|refseq:NP_004796|uniprotkb:O15514,0,0.57352941,No
264679,5.03186458,0.00109284928259874,0.19873349,0,3,3,15,false,0,DIP-42637N|refseq:NP_033863|uniprotkb:O35625,15.33333333,3,0,0,0.83872542,false,0,DIP-42637N|refseq:NP_033863|uniprotkb:O35625,115806,0.33333333,Yes
264680,5.88747822,0,0.16985201,0,1,1,16,false,0,DIP-48475N|refseq:NP_004251|uniprotkb:O94761,15,1,0,0,0.80450087,false,0,DIP-48475N|refseq:NP_004251|uniprotkb:O94761,0,0,No
264681,5.57704755,0.000536425084084786,0.17930634,0.16666667,4,4,16,false,0,DIP-31380N|uniprotkb:Q14191,8.25,4,0,0,0.8169181,false,0,DIP-31380N|uniprotkb:Q14191,89720,0.26724138,No
264682,0,0,0,0,2,NA,0,true,-1,DIP-48473N|refseq:NP_665874|uniprotkb:Q16873,0,1,0,0,92233720368.5478,false,1,DIP-48473N|refseq:NP_665874|uniprotkb:Q16873,0,0,No
264683,5.39780931,0,0.18526034,0,1,1,15,false,0,DIP-48471N,20,1,0,0,0.82408763,false,0,DIP-48471N,0,0,No
264684,5.46004481,0,0.18314868,1,4,3,15,false,0,DIP-42006N|uniprotkb:Q92889,7,3,0,0,0.82159821,false,1,DIP-42006N|uniprotkb:Q92889,0,0.58333333,No
264685,1,0,1,0,1,1,1,false,-1,DIP-48457N,1,1,0,0,1,false,0,DIP-48457N,0,0,No
264686,0,0,0,0,2,NA,0,true,-1,DIP-48449N|refseq:NP_612457|uniprotkb:P14621,0,1,0,0,92233720368.5478,false,1,DIP-48449N|refseq:NP_612457|uniprotkb:P14621,0,0,No
264687,7.89868061,1.39851233993729e-07,0.12660342,0,2,2,18,false,0,DIP-34627N|refseq:NP_003087|uniprotkb:P62308,9,2,0,0,0.72405278,false,0,DIP-34627N|refseq:NP_003087|uniprotkb:P62308,24,0.8,Yes
264688,7.89868061,1.39851233993729e-07,0.12660342,0,2,2,18,false,0,DIP-31221N|refseq:NP_003086|uniprotkb:P62306,9,2,0,0,0.72405278,false,0,DIP-31221N|refseq:NP_003086|uniprotkb:P62306,24,0.8,No
264689,7.89868061,1.39851233993729e-07,0.12660342,0,2,2,18,false,0,DIP-31207N|refseq:NP_008869|uniprotkb:P62314,9,2,0,0,0.72405278,false,0,DIP-31207N|refseq:NP_008869|uniprotkb:P62314,24,0.8,No
264690,8.24147374,0.0006691078145894,0.12133752,0,5,4,18,false,0,DIP-35353N|uniprotkb:P54253,2,4,0,0,0.71034105,false,1,DIP-35353N|uniprotkb:P54253,122586,0.33333333,No
264691,7.16928056,0,0.13948401,0,1,1,17,false,0,DIP-48433N|refseq:NP_000590|uniprotkb:P24593,5,1,0,0,0.75322878,false,0,DIP-48433N|refseq:NP_000590|uniprotkb:P24593,0,0,No
264692,5.44535723,0.00144075773917684,0.18364268,0,3,3,15,false,0,DIP-48432N|refseq:NP_001543|uniprotkb:P22692,8,3,0,0,0.82218571,false,0,DIP-48432N|refseq:NP_001543|uniprotkb:P22692,182466,0.35,No
264693,6.1695295,0.00168819250551315,0.16208691,0,5,5,16,false,0,DIP-41933N|refseq:NP_001104755|uniprotkb:P05019,3.2,5,0,0,0.79321882,false,0,DIP-41933N|refseq:NP_001104755|uniprotkb:P05019,201922,0.22,No
264694,7.17002738,0,0.13946948,0,3,2,17,false,0,DIP-33398N|uniprotkb:Q14315,2,2,0,0,0.7531989,false,1,DIP-33398N|uniprotkb:Q14315,0,0,No
264695,6.10331093,0.000334595565109081,0.16384549,0,2,2,16,false,0,DIP-33186N|refseq:NP_002471|uniprotkb:O14974,7,2,0,0,0.79586756,false,0,DIP-33186N|refseq:NP_002471|uniprotkb:O14974,39846,0.5,No
264696,7.10306199,0,0.14078435,0,1,1,17,false,0,DIP-48426N|refseq:NP_999502|uniprotkb:O18734,2,1,0,0,0.75587752,false,0,DIP-48426N|refseq:NP_999502|uniprotkb:O18734,0,0,No
264697,10.04953946,0,0.09950705,0,1,1,20,false,0,DIP-31795N|refseq:NP_060773|uniprotkb:Q96KP1,3,1,0,0,0.63801842,false,0,DIP-31795N|refseq:NP_060773|uniprotkb:Q96KP1,0,0,No
264698,8.05501618,0.00400506559022874,0.12414624,0,3,3,18,false,0,DIP-35287N|refseq:NP_056053|uniprotkb:Q8IX03,2,3,0,0,0.71779935,false,0,DIP-35287N|refseq:NP_056053|uniprotkb:Q8IX03,363382,0.33333333,No
264699,7.67463281,0.000334595565109081,0.13029939,0,2,2,17,false,0,DIP-39889N|refseq:NP_001101|uniprotkb:O14672,2.5,2,0,0,0.73301469,false,0,DIP-39889N|refseq:NP_001101|uniprotkb:O14672,38638,0.5,No
264700,7.67513069,0,0.13029094,0,1,1,17,false,0,DIP-48422N|refseq:NP_776921|uniprotkb:Q10741,4,1,0,0,0.73299477,false,0,DIP-48422N|refseq:NP_776921|uniprotkb:Q10741,0,0,No
264701,6.67537964,0.00114450608656762,0.14980421,0,4,4,16,false,0,DIP-40307N|uniprotkb:P29320,9.25,4,0,0,0.77298481,false,0,DIP-40307N|uniprotkb:P29320,124322,0.25,No
264702,6.36146378,0,0.15719653,0,1,1,16,false,0,DIP-48415N|refseq:NP_722520|uniprotkb:Q8IX07,12,1,0,0,0.78554145,false,0,DIP-48415N|refseq:NP_722520|uniprotkb:Q8IX07,0,0,No
264703,5.36171272,0.00212846139453909,0.18650757,0.06060606,12,12,15,false,0,DIP-41431N|refseq:NP_002040|uniprotkb:P15976,6.33333333,12,0,0,0.82553149,false,0,DIP-41431N|refseq:NP_002040|uniprotkb:P15976,278232,0.10454545,No
264704,7.90540204,0,0.12649578,0,1,1,18,false,0,DIP-48413N|uniprotkb:Q9BRP8,6,1,0,0,0.72378392,false,0,DIP-48413N|uniprotkb:Q9BRP8,0,0,No
264705,5.86357979,0,0.17054428,0,3,2,16,false,0,DIP-34436N|refseq:NP_003972|uniprotkb:O43663,22,2,0,0,0.80545681,false,1,DIP-34436N|refseq:NP_003972|uniprotkb:O43663,0,0,No
264706,5.86357979,0,0.17054428,0,1,1,16,false,0,DIP-48412N|refseq:NP_955445,22,1,0,0,0.80545681,false,0,DIP-48412N|refseq:NP_955445,0,0,No
264707,6.48294747,5.15684895427052e-05,0.15425083,0,2,2,16,false,0,DIP-40359N|uniprotkb:Q02241,6.5,2,0,0,0.7806821,false,0,DIP-40359N|uniprotkb:Q02241,6208,0.5,No
264708,6.4789644,4.16578143811107e-08,0.15434565,0,2,2,16,false,0,DIP-48397N|refseq:NP_005117|uniprotkb:Q6I9S1,2,2,0,0,0.78084142,false,0,DIP-48397N|refseq:NP_005117|uniprotkb:Q6I9S1,2,1,No
264709,5.47971123,0.000167256124740159,0.18249137,0,2,2,15,false,0,DIP-48399N,5,2,0,0,0.82081155,false,0,DIP-48399N,29406,0.57142857,No
264710,5.47971123,0.000167256124740159,0.18249137,0,2,2,15,false,0,DIP-48398N,5,2,0,0,0.82081155,false,0,DIP-48398N,29406,0.57142857,No
264711,4.48045805,0.00308150650206057,0.22319147,0,8,8,14,false,0,DIP-48396N|refseq:NP_068370|uniprotkb:P20393,34.75,8,0,0,0.86078168,false,0,DIP-48396N|refseq:NP_068370|uniprotkb:P20393,554738,0.12931034,No
264712,8.22280309,0,0.12161303,0,1,1,18,false,0,DIP-31672N|uniprotkb:O75051,4,1,0,0,0.71108788,false,0,DIP-31672N|uniprotkb:O75051,0,0,No
264713,7.26537217,0,0.1376392,0,1,1,17,false,0,DIP-48395N|refseq:NP_659195|uniprotkb:Q8R4I7,8,1,0,0,0.74938511,false,0,DIP-48395N|refseq:NP_659195|uniprotkb:Q8R4I7,0,0,No
264714,8.50908638,0,0.11752143,0,1,1,19,false,0,DIP-39360N|refseq:NP_032763|uniprotkb:P97333,3,1,0,0,0.69963654,false,0,DIP-39360N|refseq:NP_032763|uniprotkb:P97333,0,0,No
264715,7.50933532,0.000513149293201216,0.13316758,0,3,3,18,false,0,DIP-40037N|refseq:NP_002196|uniprotkb:P08648,4.66666667,3,0,0,0.73962659,false,0,DIP-40037N|refseq:NP_002196|uniprotkb:P08648,78344,0.33333333,No
264716,8.53895942,1.80102885571041e-06,0.11711029,0.66666667,3,3,19,false,0,DIP-48352N|refseq:NP_054373,4.66666667,3,0,0,0.69844162,false,0,DIP-48352N|refseq:NP_054373,458,0.58333333,No
264717,7.69280558,0.000477654551144235,0.12999159,0.2,5,5,18,false,0,DIP-34291N|refseq:NP_002863|uniprotkb:P15153,2.8,5,0,0,0.73228778,false,0,DIP-34291N|refseq:NP_002863|uniprotkb:P15153,115318,0.48,No
264718,7.54095096,0.000527201627519574,0.13260927,0.2,5,5,18,false,0,DIP-31095N|uniprotkb:Q92556,2.8,5,0,0,0.73836196,false,0,DIP-31095N|uniprotkb:Q92556,63934,0.4,No
264719,5.9531989,0.00281905194101356,0.16797692,0,10,10,15,false,0,DIP-31244N|uniprotkb:P50570,2.1,10,0,0,0.80187204,false,0,DIP-31244N|uniprotkb:P50570,230860,0.1,No
264720,6.19990042,0,0.16129291,0,1,1,16,false,0,DIP-31807N|refseq:NP_036252|uniprotkb:Q9Y5K6,6,1,0,0,0.79200398,false,0,DIP-31807N|refseq:NP_036252|uniprotkb:Q9Y5K6,0,0,Yes
264721,5.25790391,0.00214854569470214,0.19018986,0.15151515,14,13,14,false,0,DIP-32682N|uniprotkb:P68400,7.91666667,13,0,0,0.82968384,false,1,DIP-32682N|uniprotkb:P68400,383300,0.11904762,No
264722,6.66641772,1.75853944315406e-05,0.1500056,0,2,2,17,false,0,DIP-31916N|uniprotkb:Q9Z148,5,2,0,0,0.77334329,false,0,DIP-31916N|uniprotkb:Q9Z148,1752,0.5,No
264723,6.14388847,0.000102442625199636,0.16276337,0,2,2,16,false,0,DIP-38452N|uniprotkb:Q99684,3.5,2,0,0,0.79424446,false,0,DIP-38452N|uniprotkb:Q99684,14800,0.5,No
264724,4.92880259,0.00726116133170266,0.20288903,0.01960784,18,18,15,false,0,DIP-29329N,9,18,0,0,0.8428479,false,0,DIP-29329N,1169346,0.0672043,No
264725,5.5240229,0.000263455751738727,0.18102749,0.4,5,5,16,false,0,DIP-34585N|refseq:NP_079033|uniprotkb:Q9H9B1,10.4,5,0,0,0.81903908,false,0,DIP-34585N|refseq:NP_079033|uniprotkb:Q9H9B1,29890,0.26842105,No
264726,5.74881753,0.000243619491195597,0.17394882,0.66666667,6,6,16,false,0,DIP-48376N|refseq:NP_001508|uniprotkb:Q92759,7.5,6,0,0,0.8100473,false,0,DIP-48376N|refseq:NP_001508|uniprotkb:Q92759,33694,0.48888889,No
264727,1,1.66631257524443e-07,1,0.33333333,3,3,1,false,-1,DIP-37425N|uniprotkb:Q01484,1.66666667,3,0,0,1,false,0,DIP-37425N|uniprotkb:Q01484,4,0.66666667,No
264728,1.66666667,0,0.6,0,1,1,2,false,-1,DIP-48356N|uniprotkb:P32418,3,1,0,0,0.66666667,false,0,DIP-48356N|uniprotkb:P32418,0,0,No
264729,1.5,0,0.66666667,0,3,2,2,false,-1,DIP-35515N|uniprotkb:Q99497,2,2,0,0,0.75,false,1,DIP-35515N|uniprotkb:Q99497,0,0,No
264730,6.69479711,0.00145910553362634,0.14936972,0.33333333,4,4,17,false,3,DIP-42426N|uniprotkb:Q85737,8.75,4,0,0,0.77220812,false,0,DIP-42426N|uniprotkb:Q85737,224994,0.31481481,Yes
264731,7.66816032,7.30783658604816e-05,0.13040938,0.66666667,4,4,18,false,0,DIP-31791N|refseq:NP_004937|uniprotkb:Q92608,4.25,4,0,0,0.73327359,false,0,DIP-31791N|refseq:NP_004937|uniprotkb:Q92608,25614,0.47222222,No
264732,1.5,0,0.66666667,0,1,1,2,false,-1,DIP-48350N,2,1,0,0,0.75,false,0,DIP-48350N,0,0,No
264733,1.5,0,0.66666667,0,1,1,2,false,-1,DIP-48349N,2,1,0,0,0.75,false,0,DIP-48349N,0,0,No
264734,1,8.33156287622214e-08,1,0,2,2,1,false,-1,DIP-39699N|uniprotkb:Q16832,1,2,0,0,1,false,0,DIP-39699N|uniprotkb:Q16832,2,0,No
264735,0,0,0,0,2,NA,0,true,-1,DIP-31805N|uniprotkb:P61978,0,1,0,0,92233720368.5478,false,1,DIP-31805N|uniprotkb:P61978,0,0,No
264736,7.32088623,0,0.13659548,0,1,1,17,false,0,DIP-48337N,2,1,0,0,0.74716455,false,0,DIP-48337N,0,0,No
264737,6.32163306,0,0.15818697,0,1,1,16,false,0,DIP-48336N|refseq:NP_075813|uniprotkb:Q8C669,11,1,0,0,0.78713468,false,0,DIP-48336N|refseq:NP_075813|uniprotkb:Q8C669,0,0,No
264738,7.97062484,1.39857460201316e-05,0.12546068,0,2,2,17,false,5,DIP-41418N|refseq:NP_035182|uniprotkb:Q9WU78,4,2,0,0,0.72117501,false,0,DIP-41418N|refseq:NP_035182|uniprotkb:Q9WU78,2172,0.6,No
264739,7.95693303,0,0.12567656,0,1,1,18,false,0,DIP-48295N|uniprotkb:P52798,6,1,0,0,0.72172268,false,0,DIP-48295N|uniprotkb:P52798,0,0,No
264740,7.14040329,0,0.14004811,0,1,1,17,false,0,DIP-48340N,4,1,0,0,0.75438387,false,0,DIP-48340N,0,0,No
264741,7.1274583,0.00133754728011882,0.14030247,0,3,3,17,false,6,DIP-36474N|uniprotkb:Q8NG31,7,3,0,0,0.75490167,false,0,DIP-36474N|uniprotkb:Q8NG31,171420,0.42857143,No
264742,0,0,0,0,2,NA,0,true,-1,DIP-31346N|refseq:NP_002749|uniprotkb:P52564,0,1,0,0,92233720368.5478,false,1,DIP-31346N|refseq:NP_002749|uniprotkb:P52564,0,0,No
264743,7.0669654,0.0017436698909102,0.14150345,0,3,3,17,false,0,DIP-39668N|uniprotkb:P20340,5.66666667,3,0,0,0.75732138,false,0,DIP-39668N|uniprotkb:P20340,272596,0.33333333,No
264744,8.06671646,0,0.12396618,0,1,1,18,false,0,DIP-287N|uniprotkb:Q6PAL8,3,1,0,0,0.71733134,false,0,DIP-287N|uniprotkb:Q6PAL8,0,0,No
264745,6.43739109,0,0.15534243,0,1,1,16,false,0,DIP-47535N|uniprotkb:P36404,2,1,0,0,0.78250436,false,0,DIP-47535N|uniprotkb:P36404,0,0,No
264746,5.43764003,0.000334595565109081,0.18390331,0,2,2,15,false,0,DIP-48323N|refseq:NP_036238|uniprotkb:Q9Y2Y0,8,2,0,0,0.8224944,false,0,DIP-48323N|refseq:NP_036238|uniprotkb:Q9Y2Y0,27298,0.5,No
264747,1,0,1,0,1,1,1,false,-1,DIP-47504N|uniprotkb:O43918,1,1,0,0,1,false,0,DIP-47504N|uniprotkb:O43918,0,0,No
264748,1,0,1,0,1,1,1,false,-1,DIP-48308N,1,1,0,0,1,false,0,DIP-48308N,0,0,No
264749,5.97908887,0.00252029448931168,0.16724956,0,3,3,16,false,0,DIP-48296N|refseq:NP_001953|uniprotkb:P52803,4.66666667,3,0,0,0.80083645,false,0,DIP-48296N|refseq:NP_001953|uniprotkb:P52803,451238,0.36666667,No
264750,6.95718198,0.0033658907517639,0.14373636,0,8,7,17,false,0,DIP-48294N|refseq:NP_004429|uniprotkb:P54764,2.66666667,7,0,0,0.76171272,false,1,DIP-48294N|refseq:NP_004429|uniprotkb:P54764,696984,0.18518519,No
264751,7.95693303,0,0.12567656,0,1,1,18,false,0,DIP-48293N|refseq:NP_001396|uniprotkb:O43921,6,1,0,0,0.72172268,false,0,DIP-48293N|refseq:NP_001396|uniprotkb:O43921,0,0,No
264752,6.38511327,0,0.15661429,0,1,1,17,false,0,DIP-48288N|uniprotkb:P68466,3,1,0,0,0.78459547,false,0,DIP-48288N|uniprotkb:P68466,0,0,No
264753,5.24097585,0.00723516596378938,0.19080416,0.02758621,30,30,16,false,0,DIP-32911N|refseq:NP_116558|uniprotkb:P19387,4.26666667,30,0,0,0.83036097,false,0,DIP-32911N|refseq:NP_116558|uniprotkb:P19387,1005314,0.04977778,No
264754,5.12048793,0.00299817848287647,0.19529389,0.11111111,11,10,15,false,0,DIP-32964N|uniprotkb:O94762,10.44444444,10,0,0,0.83518048,false,1,DIP-32964N|uniprotkb:O94762,506088,0.12820513,No
264755,1,0,1,0,3,2,1,false,-1,DIP-48456N|refseq:NP_060184|uniprotkb:Q9H6P5,1,2,0,0,1,false,1,DIP-48456N|refseq:NP_060184|uniprotkb:Q9H6P5,0,0,No
